Source,X,Y,Z,Nanoseconds
VR,0.100054,-0.152596,0.908737,312903450
6e19,1.695,1.969,1.176,313204704
VR,0.100016,-0.152616,0.908656,313464255
VR,0.0999751,-0.152636,0.908571,314053962
VR,0.0999364,-0.152656,0.90849,314614886
VR,0.0998948,-0.152676,0.908403,315219009
VR,0.0998474,-0.1527,0.908304,315911563
VR,0.0998048,-0.15272,0.908216,316522414
VR,0.099805,-0.152799,0.908097,317111074
VR,0.099764,-0.152819,0.908011,317703211
VR,0.0997235,-0.152839,0.907926,318291526
VR,0.0996838,-0.152859,0.907843,318863266
6e4a,1.461,2.174,1.001,318860463
VR,0.0996473,-0.152877,0.907766,319391539
VR,0.0996056,-0.152898,0.907679,319991659
VR,0.0995661,-0.152917,0.907596,320562836
6957,1.321,2.407,1.801,320559690
VR,0.0995249,-0.152937,0.90751,321153968
VR,0.0994842,-0.152956,0.907425,321737559
VR,0.0994433,-0.152976,0.90734,322326153
VR,0.0994021,-0.152996,0.907254,322914811
VR,0.0993609,-0.153016,0.907168,323506894
VR,0.0993197,-0.153036,0.907082,324095757
VR,0.0992806,-0.153055,0.907001,324657055
VR,0.0992388,-0.153074,0.906915,325245785
VR,0.0990957,-0.153046,0.90682,325833912
VR,0.0990537,-0.153066,0.906734,326422128
VR,0.0990121,-0.153086,0.906648,327010477
VR,0.0989701,-0.153106,0.906561,327599488
6939,1.287,2.302,0.751,327811043
VR,0.0989282,-0.153126,0.906475,328185946
VR,0.0988866,-0.153145,0.906389,328774555
VR,0.0988444,-0.153165,0.906303,329368333
VR,0.0988026,-0.153185,0.906217,329956351
VR,0.0987607,-0.153204,0.906131,330545374
VR,0.0987186,-0.153224,0.906044,331136362
VR,0.0986764,-0.153244,0.905958,331731044
VR,0.098634,-0.153264,0.90587,332328332
6957,1.321,2.285,1.702,332548239
VR,0.0985923,-0.153284,0.905784,332916381
VR,0.0985501,-0.153303,0.905697,333507582
6e19,1.648,1.961,1.165,333902727
VR,0.0984499,-0.153242,0.905572,334067790
VR,0.0984081,-0.153261,0.905485,334654294
VR,0.0983661,-0.15328,0.905398,335242812
VR,0.0983241,-0.1533,0.905312,335832702
VR,0.0982815,-0.15332,0.905223,336430069
VR,0.0982388,-0.15334,0.905136,337028957
VR,0.0981965,-0.15336,0.905048,337624603
VR,0.0981544,-0.153379,0.904961,338214542
VR,0.0981119,-0.153398,0.904872,338812198
6939,1.264,2.355,0.628,339255219
VR,0.0980731,-0.153416,0.904792,339354971
VR,0.0980313,-0.153435,0.904706,339942218
VR,0.0979887,-0.153455,0.904618,340537227
VR,0.0979487,-0.153474,0.904535,341098615
VR,0.0979087,-0.153493,0.904452,341657002
VR,0.097904,-0.153489,0.904365,342213127
VR,0.0978644,-0.153507,0.904283,342769362
VR,0.0978245,-0.153526,0.904199,343325970
VR,0.0977848,-0.153544,0.904116,343882627
VR,0.0977433,-0.153564,0.904029,344462806
VR,0.0977038,-0.153582,0.903947,345019574
6957,1.342,2.273,1.544,345166792
VR,0.0976636,-0.153601,0.903862,345581421
6939,1.256,2.391,0.562,345772708
VR,0.0976235,-0.15362,0.903779,346144104
VR,0.0975837,-0.153639,0.903694,346706425
VR,0.0975438,-0.153658,0.90361,347267683
VR,0.0975043,-0.153677,0.903526,347825835
VR,0.0974649,-0.153696,0.903443,348380907
VR,0.0974256,-0.153715,0.90336,348936070
VR,0.0973866,-0.153734,0.903276,349491041
VR,0.0973829,-0.153804,0.903164,350045883
VR,0.0973442,-0.153822,0.903081,350600632
6957,1.328,2.28,1.304,350865920
VR,0.0973049,-0.153841,0.902997,351155156
VR,0.0972663,-0.153859,0.902913,351710394
VR,0.0972265,-0.153878,0.902828,352275458
6e4a,1.376,2.226,1.013,352424276
VR,0.0971874,-0.153897,0.902744,352834507
VR,0.0971483,-0.153916,0.90266,353391107
VR,0.0971093,-0.153935,0.902576,353948728
VR,0.0970703,-0.153954,0.902492,354505029
VR,0.0970317,-0.153973,0.902409,355060028
VR,0.0969929,-0.153992,0.902325,355615290
VR,0.0969518,-0.154012,0.902236,356206356
VR,0.0969118,-0.154032,0.902149,356787179
VR,0.0968707,-0.154052,0.90206,357376002
VR,0.0968297,-0.154072,0.901971,357965586
6957,1.319,2.294,1.034,358206984
VR,0.0967786,-0.153968,0.901873,358525448
VR,0.0967402,-0.153987,0.901788,359082903
VR,0.0967017,-0.154006,0.901704,359640081
VR,0.0966634,-0.154025,0.901619,360198346
VR,0.096625,-0.154044,0.901534,360754450
VR,0.0965871,-0.154063,0.901449,361309198
VR,0.0965466,-0.154083,0.90136,361897486
VR,0.0965083,-0.154101,0.901273,362459084
VR,0.09647,-0.15412,0.901188,363016772
VR,0.096432,-0.154139,0.901103,363574680
6e4a,1.343,2.249,0.845,363783700
6957,1.32,2.311,0.842,363976755
VR,0.0963936,-0.154158,0.901018,364132956
6e19,1.383,2.086,0.869,364588314
VR,0.0963557,-0.154177,0.900933,364691902
VR,0.0963173,-0.154196,0.900848,365251669
VR,0.0962793,-0.154215,0.900763,365810760
VR,0.0962414,-0.154234,0.900678,366366658
VR,0.0961587,-0.154194,0.900558,366925130
VR,0.0961205,-0.154213,0.900473,367483261
VR,0.0960824,-0.154232,0.900387,368040918
VR,0.0960444,-0.15425,0.900302,368596744
VR,0.0960064,-0.154268,0.900216,369154786
VR,0.095968,-0.154287,0.90013,369714551
VR,0.09593,-0.154306,0.900045,370272873
6e4a,1.323,2.263,0.691,370728434
VR,0.0958918,-0.154324,0.899959,370831732
VR,0.0958533,-0.154343,0.899872,371391421
VR,0.0958152,-0.154362,0.899786,371949399
VR,0.0957751,-0.154381,0.899695,372534620
VR,0.0957369,-0.154399,0.899608,373093685
VR,0.0956987,-0.154417,0.899522,373652599
VR,0.0956604,-0.154436,0.899436,374209784
VR,0.0956068,-0.154455,0.899351,374769901
6e19,1.378,2.119,0.669,374875441
VR,0.0955685,-0.154473,0.899265,375331513
6957,1.326,2.325,0.73,375873413
VR,0.0955302,-0.154492,0.899178,375892578
VR,0.095492,-0.15451,0.899092,376451912
VR,0.0954539,-0.154528,0.899006,377010193
VR,0.0954157,-0.154546,0.898919,377568679
VR,0.0953776,-0.154564,0.898834,378125116
VR,0.0953395,-0.154582,0.898748,378682297
VR,0.0953015,-0.154599,0.898662,379238916
VR,0.0952635,-0.154617,0.898576,379797343
6939,1.286,2.336,0.998,380025229
VR,0.0952253,-0.154635,0.898489,380355226
VR,0.0951872,-0.154652,0.898403,380915719
VR,0.0951469,-0.154671,0.898312,381505348
VR,0.0951086,-0.154688,0.898226,382067161
VR,0.095068,-0.154707,0.898134,382663026
VR,0.0950297,-0.154724,0.898047,383223280
6e19,1.367,2.154,0.532,383557177
VR,0.0949916,-0.154741,0.897961,383782182
VR,0.0949922,-0.154815,0.897842,384340303
VR,0.094954,-0.154832,0.897756,384899964
VR,0.094916,-0.15485,0.897669,385458270
VR,0.094878,-0.154867,0.897583,386014308
VR,0.0948402,-0.154885,0.897497,386569322
6957,1.331,2.336,0.661,386936051
VR,0.0948014,-0.154902,0.89741,387129805
VR,0.0947614,-0.15492,0.897319,387714192
VR,0.0947212,-0.154937,0.897228,388296436
VR,0.0946829,-0.154954,0.897142,388855391
VR,0.0946447,-0.154971,0.897055,389412802
VR,0.0946066,-0.154988,0.896969,389967979
VR,0.0945686,-0.155005,0.896882,390522938
VR,0.0945305,-0.155022,0.896796,391080488
VR,0.0944405,-0.154946,0.896697,391641955
VR,0.0943999,-0.154964,0.896605,392236149
6e19,1.377,2.166,0.472,392324510
VR,0.0943571,-0.154982,0.896508,392861665
VR,0.0943187,-0.154998,0.896421,393424031
VR,0.0942774,-0.155016,0.896328,394026888
VR,0.0942374,-0.155032,0.896237,394610396
VR,0.0941964,-0.15505,0.896144,395210663
VR,0.0941581,-0.155066,0.896057,395771694
VR,0.0941197,-0.155082,0.895971,396332809
VR,0.0940815,-0.155097,0.895885,396891954
VR,0.0940434,-0.155113,0.895799,397453049
VR,0.0940051,-0.155128,0.895712,398011118
VR,0.0939673,-0.155143,0.895627,398566466
6957,1.328,2.352,0.633,398895712
VR,0.0939277,-0.15516,0.895537,399147225
VR,0.0938897,-0.155174,0.895452,399704414
VR,0.0938337,-0.155168,0.895353,400262274
6957,1.324,2.343,0.623,400503625
VR,0.0937958,-0.155183,0.895267,400818350
VR,0.0937573,-0.155198,0.89518,401380790
VR,0.0937195,-0.155212,0.895095,401935813
VR,0.0936813,-0.155227,0.895008,402496982
6e19,1.387,2.175,0.436,402510337
VR,0.0936431,-0.155241,0.894922,403058297
VR,0.0936048,-0.155256,0.894836,403616539
VR,0.0935667,-0.15527,0.894751,404175622
6939,1.268,2.374,1.049,404394334
VR,0.0935287,-0.155285,0.894665,404732110
VR,0.0934902,-0.155298,0.89458,405289287
VR,0.0934522,-0.155313,0.894495,405845524
VR,0.0934138,-0.155327,0.894409,406402152
VR,0.093376,-0.155342,0.894324,406956977
VR,0.0933377,-0.155356,0.894238,407517114
6e4a,1.327,2.251,0.917,407883746
VR,0.0932992,-0.15537,0.894152,408079961
VR,0.0932968,-0.155361,0.894063,408641985
VR,0.0932572,-0.155375,0.893974,409222939
6957,1.329,2.358,0.612,409526166
VR,0.0932173,-0.155389,0.893884,409814394
6939,1.251,2.383,0.898,409982428
VR,0.0931772,-0.155404,0.893794,410403338
VR,0.0931373,-0.155418,0.893705,410992225
VR,0.0931007,-0.155431,0.893623,411532252
VR,0.0930629,-0.155445,0.893538,412089215
VR,0.0930235,-0.155459,0.89345,412669379
VR,0.0929859,-0.155472,0.893365,413224884
6e19,1.391,2.188,0.413,413260531
VR,0.0929487,-0.155485,0.893281,413780822
VR,0.092911,-0.155498,0.893197,414337055
6e4a,1.334,2.242,0.76,414742423
VR,0.0928738,-0.155511,0.893113,414892916
VR,0.0928364,-0.155524,0.893029,415447738
VR,0.0927992,-0.155536,0.892947,416002544
VR,0.0927616,-0.155549,0.892863,416558310
VR,0.0927576,-0.155609,0.892751,417113928
VR,0.0927181,-0.155623,0.892662,417700644
VR,0.0926813,-0.155636,0.892579,418256408
6957,1.323,2.382,0.598,418256635
VR,0.0926445,-0.155648,0.892496,418813803
VR,0.0926056,-0.155662,0.892408,419393379
VR,0.0925691,-0.155674,0.892326,419949045
6939,1.244,2.399,0.764,420025697
VR,0.092532,-0.155687,0.892243,420505116
VR,0.0924957,-0.155698,0.89216,421061121
VR,0.0924588,-0.15571,0.892077,421616882
VR,0.0924221,-0.155722,0.891994,422172533
VR,0.0923839,-0.155735,0.891908,422753484
VR,0.0923473,-0.155747,0.891825,423309156
6e4a,1.335,2.265,0.64,423509044
VR,0.0923107,-0.15576,0.891742,423864950
VR,0.0922025,-0.155693,0.89164,424451723
VR,0.0921659,-0.155705,0.891558,425007869
VR,0.0921298,-0.155717,0.891476,425564269
VR,0.0920935,-0.155729,0.891393,426119911
VR,0.0920577,-0.15574,0.891312,426675787
VR,0.0920216,-0.155752,0.891229,427231517
VR,0.0919859,-0.155764,0.891148,427787089
VR,0.0919498,-0.155776,0.891066,428342769
VR,0.0919147,-0.155788,0.890985,428898452
VR,0.0918788,-0.1558,0.890903,429454233
VR,0.0918437,-0.155812,0.890823,430010028
VR,0.0918088,-0.155825,0.890742,430565743
VR,0.0917733,-0.155837,0.890661,431121590
VR,0.0917385,-0.155849,0.89058,431676715
VR,0.0917032,-0.155861,0.890499,432232213
6e19,1.39,2.194,0.399,432496678
VR,0.0916685,-0.155873,0.890418,432790092
VR,0.0916333,-0.155885,0.890336,433346408
6e19,1.399,2.203,0.384,433840524
VR,0.091599,-0.155897,0.890256,433903266
VR,0.0915214,-0.155852,0.890143,434459138
6939,1.248,2.422,0.584,434688619
VR,0.0914873,-0.155864,0.890064,435014941
VR,0.0914524,-0.155876,0.889983,435570949
VR,0.0914189,-0.155887,0.889903,436126943
VR,0.0913844,-0.155899,0.889822,436682987
VR,0.0913504,-0.15591,0.889742,437238971
VR,0.0913163,-0.155922,0.889661,437794665
6957,1.094,2.153,0.646,437867829
VR,0.0912815,-0.155934,0.889578,438374523
VR,0.0912459,-0.155946,0.889494,438960514
6e4a,1.372,2.259,0.907,439113296
VR,0.0912123,-0.155958,0.889413,439519424
VR,0.0911787,-0.155969,0.889333,440076743
VR,0.0911436,-0.155982,0.889249,440664668
VR,0.091108,-0.155994,0.889164,441255353
VR,0.0910574,-0.155999,0.889078,441843939
VR,0.0910244,-0.156011,0.888998,442403339
6e19,1.418,2.223,0.334,442725149
VR,0.0909911,-0.156023,0.888918,442962745
VR,0.0909586,-0.156035,0.888839,443519885
VR,0.0909256,-0.156047,0.888759,444076078
6939,1.253,2.421,0.527,444502792
VR,0.0908929,-0.156059,0.88868,444635102
VR,0.09086,-0.15607,0.8886,445192227
VR,0.0908281,-0.156083,0.888522,445746380
