Source,X,Y,Z,Nanoseconds
VR,-0.0190202,-0.11085,1.07443,297941500
VR,-0.0190191,-0.110853,1.07443,298502689
VR,-0.0190182,-0.110855,1.07443,299058742
VR,-0.0190172,-0.110857,1.07443,299645727
VR,-0.0190163,-0.110859,1.07443,300226168
VR,-0.0190151,-0.110862,1.07443,300786049
VR,-0.019014,-0.110864,1.07443,301375110
VR,-0.0190128,-0.110867,1.07443,301963985
VR,-0.0190117,-0.110869,1.07443,302553200
VR,-0.0190105,-0.110871,1.07443,303114028
VR,-0.0190365,-0.110902,1.07443,303704052
VR,-0.0190356,-0.110905,1.07443,304294428
VR,-0.0190346,-0.110908,1.07443,304854751
VR,-0.0190336,-0.110911,1.07443,305418035
VR,-0.0190326,-0.110913,1.07443,305980021
VR,-0.0190318,-0.110916,1.07443,306536727
VR,-0.0190307,-0.110918,1.07443,307094480
VR,-0.0190301,-0.11092,1.07443,307652889
VR,-0.0190293,-0.110923,1.07443,308209098
VR,-0.0190283,-0.110925,1.07444,308791741
VR,-0.0190275,-0.110928,1.07444,309348755
VR,-0.0190264,-0.11093,1.07444,309907396
VR,-0.0190258,-0.110932,1.07444,310465360
VR,-0.0189996,-0.110967,1.07444,311020977
VR,-0.0189989,-0.11097,1.07444,311578184
VR,-0.0189979,-0.110972,1.07444,312140286
VR,-0.0189971,-0.110975,1.07444,312701733
VR,-0.0189964,-0.110977,1.07444,313258769
VR,-0.0189954,-0.110979,1.07444,313817946
VR,-0.0189947,-0.110982,1.07444,314377827
VR,-0.0189939,-0.110984,1.07444,314934659
VR,-0.018993,-0.110986,1.07444,315490197
VR,-0.0189919,-0.110988,1.07444,316046722
VR,-0.0189911,-0.110991,1.07444,316607210
VR,-0.0189902,-0.110993,1.07444,317165442
VR,-0.0189892,-0.110996,1.07444,317734672
VR,-0.0189883,-0.110999,1.07444,318297359
VR,-0.0189874,-0.111001,1.07444,318858633
VR,-0.0189865,-0.111004,1.07444,319422249
VR,-0.0189856,-0.111006,1.07444,319980038
VR,-0.0189924,-0.111012,1.07444,320566955
VR,-0.0189916,-0.111014,1.07444,321156695
VR,-0.0189909,-0.111017,1.07444,321752461
VR,-0.0189902,-0.111019,1.07444,322343303
VR,-0.0189893,-0.111022,1.07444,322935236
VR,-0.0189885,-0.111024,1.07444,323534913
VR,-0.0189877,-0.111027,1.07445,324124122
VR,-0.0189871,-0.11103,1.07445,324685758
VR,-0.0189863,-0.111032,1.07445,325274999
VR,-0.0189857,-0.111034,1.07445,325864421
VR,-0.018985,-0.111037,1.07445,326458894
VR,-0.0189843,-0.11104,1.07445,327020908
