Source,X,Y,Z,Nanoseconds
VR,-0.048656,-0.0548081,0.884036,254800875
VR,-0.0486543,-0.0548056,0.884032,255362586
VR,-0.0486524,-0.0548029,0.884028,255960100
VR,-0.0486505,-0.0548,0.884024,256539274
VR,-0.0486823,-0.0547552,0.884049,257100723
VR,-0.0486807,-0.0547519,0.884044,257696764
VR,-0.0486789,-0.054749,0.88404,258271245
VR,-0.0486772,-0.0547454,0.884036,258906506
VR,-0.0486754,-0.0547425,0.884032,259467412
VR,-0.0486737,-0.0547398,0.884028,260024924
VR,-0.0486722,-0.0547369,0.884024,260580226
VR,-0.0486705,-0.0547343,0.884021,261138908
VR,-0.0486689,-0.0547315,0.884017,261713650
VR,-0.0486674,-0.0547289,0.884013,262278471
VR,-0.0486656,-0.0547259,0.884009,262885558
VR,-0.0486641,-0.0547233,0.884005,263471735
VR,-0.0486624,-0.0547203,0.884001,264069059
VR,-0.0486928,-0.0547073,0.884009,264630351
VR,-0.0486915,-0.0547042,0.884005,265228331
VR,-0.0486906,-0.0547014,0.884001,265824439
VR,-0.0486894,-0.0546987,0.883996,266403752
VR,-0.0486884,-0.0546957,0.883992,267006769
VR,-0.0486876,-0.0546924,0.883989,267596259
VR,-0.0486864,-0.0546893,0.883985,268185913
VR,-0.0486858,-0.0546855,0.883981,268770921
VR,-0.0486847,-0.0546823,0.883977,269360055
VR,-0.0486842,-0.0546787,0.883973,269920014
VR,-0.0486835,-0.0546755,0.883969,270475973
VR,-0.048683,-0.0546726,0.883965,271030819
VR,-0.0486825,-0.0546695,0.883961,271586161
VR,-0.048682,-0.054667,0.883957,272141706
VR,-0.0486815,-0.0546639,0.883953,272696709
VR,-0.0486518,-0.0546982,0.883914,273260209
VR,-0.0486512,-0.0546954,0.88391,273815716
VR,-0.048651,-0.0546918,0.883906,274371170
VR,-0.0486505,-0.0546888,0.883902,274927719
VR,-0.0486505,-0.0546848,0.883899,275482818
VR,-0.04865,-0.0546817,0.883895,276037935
VR,-0.0486501,-0.0546781,0.883891,276592782
VR,-0.0486498,-0.0546749,0.883887,277147643
VR,-0.0486501,-0.0546715,0.883883,277702527
VR,-0.0486499,-0.0546682,0.883879,278257355
VR,-0.0486504,-0.0546646,0.883875,278812122
VR,-0.0486501,-0.0546613,0.883871,279368672
VR,-0.048651,-0.0546566,0.883868,279964319
VR,-0.0486513,-0.0546527,0.883864,280557608
VR,-0.0486517,-0.0546488,0.883859,281154293
VR,-0.0486523,-0.0546454,0.883855,281743867
VR,-0.0486555,-0.054642,0.883853,282347707
VR,-0.0486563,-0.054638,0.883849,282950516
VR,-0.0486569,-0.0546337,0.883844,283636927
VR,-0.0486579,-0.0546294,0.88384,284234443
VR,-0.0486587,-0.0546256,0.883836,284819497
VR,-0.0486598,-0.0546212,0.883832,285408611
VR,-0.048661,-0.0546169,0.883828,286000012
VR,-0.0486619,-0.0546129,0.883824,286599667
VR,-0.0486633,-0.0546086,0.883819,287212614
VR,-0.0486643,-0.0546043,0.883815,287808654
VR,-0.0486658,-0.0545996,0.883811,288406290
VR,-0.0486668,-0.0545955,0.883807,289003071
VR,-0.0486686,-0.0545911,0.883803,289600947
VR,-0.0486699,-0.0545866,0.883799,290214742
VR,-0.0487032,-0.0545428,0.883821,290814625
VR,-0.0487049,-0.0545385,0.883818,291375822
VR,-0.0487071,-0.0545329,0.883814,292063007
VR,-0.0487093,-0.054528,0.88381,292690470
VR,-0.0487113,-0.0545231,0.883806,293320824
VR,-0.0487136,-0.0545181,0.883802,293976980
VR,-0.0487156,-0.0545135,0.883798,294566182
VR,-0.0487177,-0.0545087,0.883794,295160110
VR,-0.0487199,-0.054504,0.88379,295755141
VR,-0.0487223,-0.0544991,0.883786,296345085
VR,-0.0487247,-0.0544943,0.883783,296934915
VR,-0.0487269,-0.0544895,0.883779,297532013
VR,-0.0487297,-0.0544852,0.883776,298122152
VR,-0.0487434,-0.0544648,0.883781,298719368
VR,-0.0487461,-0.0544605,0.883778,299273141
VR,-0.0487485,-0.054456,0.883774,299869685
VR,-0.0487514,-0.0544509,0.883771,300465856
VR,-0.048754,-0.0544462,0.883767,301067886
VR,-0.0487572,-0.0544407,0.883763,301664012
VR,-0.0487598,-0.0544361,0.883759,302257443
VR,-0.0487627,-0.0544306,0.883756,302857684
VR,-0.0487657,-0.054426,0.883753,303419065
VR,-0.0487689,-0.0544204,0.883749,304096282
VR,-0.0487722,-0.0544152,0.883746,304717684
VR,-0.0487752,-0.0544102,0.883742,305316791
VR,-0.0487785,-0.0544049,0.883739,305943386
VR,-0.0487821,-0.0543991,0.883735,306632530
VR,-0.0487432,-0.0544456,0.883714,307228040
VR,-0.0487461,-0.0544409,0.88371,307817630
VR,-0.0487493,-0.054436,0.883708,308417887
VR,-0.0487523,-0.0544312,0.883704,309019200
VR,-0.0487558,-0.0544257,0.883702,309617568
VR,-0.048759,-0.0544207,0.883699,310218165
VR,-0.0487624,-0.0544156,0.883696,310816527
VR,-0.0487658,-0.0544113,0.883692,311413065
VR,-0.048769,-0.0544064,0.883689,312010473
VR,-0.0487725,-0.0544021,0.883686,312607001
VR,-0.0487758,-0.0543973,0.883683,313204153
VR,-0.0487791,-0.0543923,0.883681,313800522
VR,-0.0487822,-0.0543878,0.883678,314363006
VR,-0.0487882,-0.0543828,0.883677,314974590
VR,-0.0487919,-0.0543777,0.883674,315608689
VR,-0.0487956,-0.0543722,0.88367,316296444
VR,-0.0487987,-0.0543677,0.883668,316858530
VR,-0.048802,-0.054363,0.883665,317482391
VR,-0.048805,-0.0543586,0.883663,318071850
VR,-0.0488083,-0.054354,0.88366,318668868
VR,-0.0488114,-0.0543493,0.883658,319265027
VR,-0.0488148,-0.0543448,0.883655,319857522
VR,-0.0488178,-0.0543402,0.883653,320419681
VR,-0.0488211,-0.0543355,0.88365,321024708
VR,-0.0488242,-0.0543313,0.883648,321621177
VR,-0.0488275,-0.0543265,0.883645,322233527
VR,-0.0488709,-0.0542724,0.883677,322830269
VR,-0.048874,-0.054268,0.883675,323409889
VR,-0.0488775,-0.0542639,0.883673,324006248
VR,-0.0488806,-0.0542598,0.883671,324596030
VR,-0.0488838,-0.0542554,0.883669,325185570
VR,-0.048887,-0.054251,0.883666,325776492
VR,-0.0488902,-0.0542467,0.883664,326369539
VR,-0.0488936,-0.054242,0.883661,327023572
VR,-0.0488974,-0.054237,0.883659,327710840
VR,-0.0489008,-0.0542327,0.883656,328356745
VR,-0.0489044,-0.0542277,0.883654,329045056
VR,-0.0489076,-0.0542239,0.883651,329635113
VR,-0.0489107,-0.0542201,0.883649,330227866
VR,-0.048914,-0.054216,0.883646,330825784
VR,-0.0489172,-0.0542122,0.883645,331422448
VR,-0.048895,-0.054161,0.883653,332018710
VR,-0.048898,-0.0541571,0.883651,332621157
VR,-0.048901,-0.0541528,0.883649,333234567
VR,-0.0489039,-0.054149,0.883647,333831075
VR,-0.0489068,-0.0541451,0.883645,334427916
VR,-0.0489095,-0.0541412,0.883643,335025317
VR,-0.0489122,-0.0541375,0.883641,335587298
VR,-0.048915,-0.0541338,0.88364,336184313
VR,-0.0489181,-0.0541297,0.883638,336815782
VR,-0.0489208,-0.0541265,0.883638,337377532
VR,-0.0489236,-0.0541226,0.883636,337999659
VR,-0.0489268,-0.0541184,0.883634,338690309
VR,-0.0489297,-0.0541142,0.883633,339290512
VR,-0.0489326,-0.0541104,0.883631,339885930
VR,-0.0489349,-0.0541068,0.88363,340476406
VR,-0.0489277,-0.0541172,0.883579,341067037
VR,-0.0489303,-0.0541143,0.883577,341661182
VR,-0.048933,-0.054111,0.883576,342258603
VR,-0.0489355,-0.054108,0.883574,342855995
VR,-0.0489382,-0.0541047,0.883572,343452578
VR,-0.0489408,-0.0541012,0.88357,344049931
VR,-0.0489434,-0.0540978,0.883568,344675337
VR,-0.0489459,-0.0540944,0.883567,345272541
VR,-0.0489482,-0.0540913,0.883565,345834565
VR,-0.0489507,-0.0540882,0.883564,346433595
VR,-0.0489531,-0.0540856,0.883562,347035388
VR,-0.0489554,-0.0540824,0.883561,347628900
VR,-0.0489578,-0.05408,0.883559,348212692
VR,-0.0489632,-0.0540761,0.883559,348838256
VR,-0.0489658,-0.0540735,0.883557,349501117
VR,-0.0489683,-0.0540707,0.883556,350110056
VR,-0.0489709,-0.0540679,0.883554,350802772
VR,-0.0489731,-0.0540653,0.883552,351364134
VR,-0.0489755,-0.0540633,0.883549,352062224
VR,-0.0489774,-0.0540611,0.883548,352623533
VR,-0.0489796,-0.0540586,0.883546,353228450
VR,-0.0489818,-0.054056,0.883544,353838362
VR,-0.0489839,-0.0540537,0.883543,354435865
VR,-0.0489858,-0.0540516,0.883541,355032616
VR,-0.048988,-0.0540494,0.883539,355628957
VR,-0.0489899,-0.0540477,0.883538,356227156
VR,-0.048992,-0.0540453,0.883536,356836739
VR,-0.0490261,-0.0540025,0.883561,357434024
VR,-0.0490282,-0.0540004,0.88356,358030135
VR,-0.0490301,-0.0539984,0.883558,358627468
VR,-0.0490323,-0.053996,0.883556,359299416
VR,-0.0490345,-0.0539941,0.883554,359961719
VR,-0.0490366,-0.0539918,0.883552,360616203
VR,-0.0490384,-0.0539913,0.883551,361177499
VR,-0.0490403,-0.0539894,0.883549,361756838
VR,-0.049042,-0.0539877,0.883548,362356481
VR,-0.0490435,-0.0539863,0.883546,362915314
VR,-0.0490453,-0.0539848,0.883545,363471391
VR,-0.0490469,-0.0539836,0.883543,364026329
VR,-0.0490484,-0.053982,0.883542,364581073
VR,-0.04905,-0.0539813,0.88354,365136967
VR,-0.0489924,-0.0539131,0.883544,365706781
VR,-0.0489935,-0.0539122,0.883542,366261601
VR,-0.0489945,-0.0539107,0.88354,366816455
VR,-0.0489956,-0.0539092,0.883539,367371018
VR,-0.0489968,-0.0539076,0.883537,367964931
